Country,Location,Name,Coordinates
GB,WXW,Westgate,5444N 00208W
GB,WYC,Wychbold,5217N 00206W
GB,WYK,Wyke Regis,5035N 00229W
GB,WYR,Wyre,5908N 00258W
GB,WYS,Westbury on Severn,5149N 00225W
GB,WYX,West Bay,5042N 00245W
GB,XSS,Seal Sands,5438N 00108W
GB,YAP,Yapton,5048N 00036W
GB,YFR,Yell and Fetlar,6042N 00058W
GB,YLW,Holywood,5438N 00549W
GB,YMO,Yarmouth,5042N 00130W
GB,YNT,Whitney,5207N 00305W
GB,YOS,Lydd on Sea,5056N 00057E
GB,YTH,Blyth,5322N 00104W
GB,ZOY,Westonzoyland,5106N 00255W
GE,ABK,Sukhumi,4300N 04100E
GE,ANA,Anaklia,4224N 04135E
GE,IES,Khashmi,4145N 04510E
GE,KUL,Kulevi,4216N 04138E
GE,SPS,Sup'sa,4202N 04148E
GF,CAY,Cayenne,0456N 05220W
GF,CCY,Awala-Yalimapo,0541N 05356W
GF,DDC,Degrad des Cannes,0452N 05216W
GF,LCY,Ouanary,0413N 05140W
GF,OYP,Saint-Georges,0354N 05148W
GF,QKR,Kourou,0509N 05238W
GF,REM,Degrad des Cannes-Pariacabo Pt/Remire,0453N 05217W
GF,SLM,Saint-Laurent-du-Maroni,0530N 05402W
GG,ACI,Alderney,4941N 00212W
GG,GCI,Guernsey,4926N 00235W
GG,SPT,Saint Peter Port,4927N 00233W
GL,AGM,Tasiilaq,6536N 03738W
GL,GOH,Nuuk (Godthaab),6411N 05145W
GL,KAN,Kangerlussuaq Havn,6658N 05056W
GL,KUL,Kullorsuaq,7435N 05712W
GL,KUN,Kuummiut,6552N 03701W
GL,MML,Maarmorliik,7108N 05117W
GL,NAL,Nalunaq Gold Mine,6019N 04456W
GL,SEQ,Seqi Olivine Mine,6458N 05134W
GL,TNT,Tiniteqilaaq,6554N 03749W
GL,TOV,Toqqusaq,6452N 05212W
GM,SUK,Sukuta,1324N 01642W
GN,BEL,Bel-Air,1014N 01428W
GN,BFA,Boffa,1011N 01402W
GN,BRP,Port de Boke,1031N 01443W
GN,DKA,Dubreka,0947N 01330W
GN,DPL,Dapilon,1051N 01430W
GN,KMC,Kamsar,1040N 01435W
GN,KMR,Port-Kamsar,1039N 01437W
GN,KTG,Katougouma,0003N 01427W
GN,PMT,Dougoula,1045N 01433W
GP,AIF,Baillif,1602N 06144W
GP,BBR,Basse-Terre,1600N 06143W
GP,BMH,Baie-Mahault,1616N 06135W
GP,BOU,Bouillante,1608N 06146W
GP,CBE,Capesterre-Belle-Eau,1603N 06133W
GP,DHR,Deshaies,1618N 06147W
GP,FAE,Folle-Anse,1557N 06120W
GP,FPI,Anse-Bertrand,1628N 06131W
GP,GOS,Le Gosier,1612N 06129W
GP,GRB,Grand-Bourg,1553N 06118W
GP,MSB,Marigot,1804N 06305W
GP,PBG,Petit-Bourg,1611N 06135W
GP,PTL,Port-Louis,1625N 06132W
GP,PTP,Point-a-Pitre Apt,1614N 06132W
GP,SFC,Saint-Francois,1615N 06116W
GQ,PET,Punta Europa Terminal,0347N 00843E
GQ,SER,Serpentina Terminal,0348N 00805E
GQ,ZAF,Zafiro Terminal,0351N 00810E
GR,ACL,Achladi,3853N 02249E
GR,ADL,Adamas Milos,3643N 02426E
GR,AEF,Agia Efimia,3818N 02036E
GR,AEG,Aegina,3744N 02325E
GR,AEN,Aigion,3815N 02205E
GR,AGA,Agria,3920N 02300E
GR,AGE,Agios Georgios,3850N 02253E
GR,AGF,Agios Nikolaos Fokidas,3820N 02209E
GR,AGG,Agistri Aiginas,3743N 02321E
GR,AGK,Agiokampos Larissas,3941N 02253E
GR,AGM,Agia Marina Fthiotidas,3854N 02235E
GR,AGN,Agathonisi,3727N 02658E
GR,AGO,Agios Efstratios,3932N 02459E
GR,AGT,Agio Theodoroi,3755N 02307E
GR,AID,Aidipsou,3851N 02302E
GR,AIG,Aigiali Amorgou,3654N 02558E
GR,AIO,Alimos,3755N 02343E
GR,AKH,Akhillion,3900N 02258E
GR,AKI,Agios Kirykos,3737N 02618E
GR,AKM,Agia Kyriaki (Trikeri Magnisia),3905N 02304E
GR,AKO,Agios Konstantinos,3845N 02252E
GR,AKT,Aktio Vonitsas,3857N 02045E
GR,ALG,Plakias,3511N 02423E
GR,ALO,Alonnisos,3909N 02352E
GR,AMF,Amfilochia,3852N 02110E
GR,AMI,Amoliani,4020N 02355E
GR,AML,Agia Marina Lerou,3709N 02651E
GR,AMR,Agia Marina Aiginas,3744N 02332E
GR,ANA,Anafi,3621N 02546E
GR,AND,Andros,3750N 02456E
GR,ANI,"Agios Nikolaos, Kriti",3511N 02543E
GR,ANL,Agnontas Skopelos,3905N 02342E
GR,ANP,Antiparos,3702N 02505E
GR,ANT,Andirrion,3820N 02146E
GR,AOK,Karpathos,3530N 02714E
GR,AON,Kounoupidiana,3532N 02405E
GR,AOR,Agiokampos Oreon,3856N 02302E
GR,APE,Agia Pelagia,3620N 02259E
GR,APL,Amaliapolis,3910N 02253E
GR,APV,Asprovalta,4043N 02342E
GR,ARD,Arkioi Dodekanissou,3723N 02644E
GR,ARK,Arkitsa,3845N 02302E
GR,ARM,Argostolion,3811N 02029E
GR,ARS,Astros,3724N 02243E
GR,ARX,Araxos,3812N 02123E
GR,ASF,Agios Stefanos Corfu,3946N 01957E
GR,ASS,Aspropirgos,3804N 02335E
GR,AST,Astakos,3832N 02105E
GR,ATA,Atalandi,3839N 02300E
GR,ATK,Antikyra,3823N 02238E
GR,ATL,Atherinolakos Ierapetras,3500N 02608E
GR,ATN,Athinios Thira Santorini,3623N 02525E
GR,ATS,Altsi,3510N 02553E
GR,AVA,Avlida,3824N 02336E
GR,AXD,Alexandroupolis,4051N 02552E
GR,CFU,Kerkira (Corfu),3937N 01955E
GR,CHQ,Chania,3531N 02401E
GR,CLK,Chalkida,3828N 02335E
GR,CSF,Khora Sfakion,3512N 02408E
GR,DAF,Dafni,4013N 02413E
GR,DIA,Diafanion,3545N 02713E
GR,DIK,Diakofti Kythiron,3616N 02305E
GR,DMB,Dombraina Boiotias,3813N 02257E
GR,DON,Donousa Kykladon,3706N 02548E
GR,DOS,Delos,3724N 02516E
GR,DPA,Drapetzona,3757N 02337E
GR,DRE,Drepano Riou,3820N 02151E
GR,DSD,Prosotsani,4111N 02358E
GR,EDI,Edipsos,3852N 02302E
GR,EEU,Eleusina,3802N 02332E
GR,EGI,Eginion,4029N 02235E
GR,ELN,Elafonissos Lakonias,3631N 02259E
GR,ELT,Eleftheres,4051N 02419E
GR,EPI,Epidavros,3738N 02309E
GR,ERE,Eretria,3824N 02348E
GR,ERK,Ereikousses Diapontioi Islands,3952N 01934E
GR,ERM,Ermioni,3723N 02315E
GR,ERY,Erythres,3813N 02319E
GR,ETK,Eratini,3822N 02214E
GR,EYD,Eydilos,3738N 02611E
GR,FAM,Farmakonissi Dodekanissos,3717N 02705E
GR,FIS,Fiskardo,3827N 02034E
GR,FLS,Eleusis,3802N 02332E
GR,FNR,Faneromeni Salaminas,3759N 02325E
GR,FOL,Folegandros,3637N 02457E
GR,FOU,Fournoi,3730N 02630E
GR,GAD,Gavdos Chanea,3451N 02407E
GR,GAL,Galatas Troizinas,3730N 02327E
GR,GAV,Gavrion,3753N 02444E
GR,GFD,Glyfada,3752N 02345E
GR,GLO,Glossa,3910N 02337E
GR,GLX,Galaxidi,3823N 02223E
GR,GLY,Glyfa Fthiotidas,3857N 02258E
GR,GMA,Agia Marina Grammatikou Attikis,3811N 02404E
GR,GOV,Gouvion,3939N 01951E
GR,GPA,Patras,3814N 02143E
GR,GYT,Gythion,3646N 02234E
GR,HAL,Halki Dodekanison,3613N 02736E
GR,HER,Heraklion (Iraklion),3520N 02510E
GR,HER,Iraklion (Heraklion),3520N 02510E
GR,HRK,Herakleia Kykladon,3652N 02528E
GR,HYD,Hydra (Idhra),3721N 02328E
GR,HYD,Idhra (Hydra),3721N 02328E
GR,IER,Ierapetra,3500N 02544E
GR,IES,Ierissos,4023N 02353E
GR,IGO,Igoumenitsa,3930N 02016E
GR,INO,Inousses,3831N 02613E
GR,IOS,Ios,3643N 02516E
GR,ITA,Itea,3826N 02225E
GR,ITH,Ithaki (Ithaca),3822N 02043E
GR,ITM,Isthmia,3755N 02300E
GR,JKH,Chios,3822N 02608E
GR,JMK,Mykonos,3727N 02520E
GR,JNX,Naxos,3706N 02523E
GR,JSH,Siteia,3512N 02607E
GR,JSI,Skiathos,3910N 02329E
GR,JTR,Thira,3625N 02526E
GR,JTY,Astypalaia,3633N 02621E
GR,KAG,Karkinagri Ikarias,3731N 02601E
GR,KAH,Kato Achaia,3809N 02133E
GR,KAI,Kalamos Island (Lefkada),3837N 02055E
GR,KAK,Katakolon,3739N 02119E
GR,KAP,Kapsalion (Kythira),3609N 02300E
GR,KAR,Neon Karlovasion,3748N 02641E
GR,KAS,Kastellorizou (ex Megisti),3609N 02936E
GR,KDM,Kardamyla,3832N 02606E
GR,KEA,Kea (Tzia),3739N 02419E
GR,KEF,Kefalos Ko,3644N 02658E
GR,KEI,Katerini,4016N 02230E
GR,KEM,Kosta Ermionidas,3718N 02310E
GR,KER,Keramoti,4052N 02442E
GR,KGS,Kos,3652N 02715E
GR,KIM,Kimi (Kymi),3838N 02406E
GR,KIM,Kymi (Kimi),3838N 02406E
GR,KIN,Koilas Ermionidos,3725N 02308E
GR,KIO,Kiato,3800N 02245E
GR,KIP,Kiparissia,3715N 02140E
GR,KIS,Kastelli Kissamou,3531N 02338E
GR,KLD,Kalathos Rodou,3607N 02804E
GR,KLI,Klima,3908N 02339E
GR,KLL,Kalilimenes,3456N 02448E
GR,KLM,Kalamaki,3755N 02301E
GR,KLX,Kalamata,3702N 02207E
GR,KMI,Kalymnos,3657N 02659E
GR,KMS,Kimolos,3647N 02435E
GR,KNS,Kontias Limnou,3950N 02509E
GR,KOF,Koufonissia Kykladon,3656N 02536E
GR,KPS,Kopanos,4038N 02207E
GR,KRE,Kamares Sifnos,3659N 02440E
GR,KRM,Kardamaina Kos,3647N 02709E
GR,KRT,Korinthos,3756N 02255E
GR,KSA,Kassiopis,3947N 01955E
GR,KSI,Kastos Island,3834N 02055E
GR,KSJ,Kassos,3525N 02655E
GR,KSK,Kamiros Skala,3616N 02749E
GR,KSP,Kassiopi Corfu,3947N 01955E
GR,KST,Karystos,3801N 02425E
GR,KTP,Katapola,3650N 02552E
GR,KTS,Keratsinion,3758N 02336E
GR,KVA,Kavala,4056N 02424E
GR,KYL,Kyllini,3756N 02109E
GR,KYM,Kimasi,3848N 02331E
GR,KYT,Kythnos,3723N 02424E
GR,LAR,Lardos Rhodes,3604N 02802E
GR,LAV,Laurium (Lavrion),3743N 02404E
GR,LAV,Lavrion (Laurium),3743N 02404E
GR,LDR,Lindos Rodou,3606N 02805E
GR,LEF,Lefkandi,3825N 02341E
GR,LEV,Lefkada (Lefkas),3850N 02042E
GR,LEV,Lefkas (Lefkada),3850N 02042E
GR,LFK,Lefkimmi,3925N 02006E
GR,LIA,Linaria,3851N 02432E
GR,LII,Limni,3846N 02319E
GR,LIN,Linoperamata Hrakliou,3521N 02503E
GR,LIP,Lipsoi,3717N 02646E
GR,LIX,Lixuri,3812N 02026E
GR,LND,Leonidion,3709N 02254E
GR,LRS,Leros,3711N 02648E
GR,LRY,Larymna,3834N 02317E
GR,LTR,Loutro Chanion,3512N 02405E
GR,LVR,Aliverio,3824N 02403E
GR,M8L,Magoula,3949N 02205E
GR,MDR,Moudhros,3952N 02516E
GR,MEA,Methana,3735N 02333E
GR,MEG,Megalon Livadion,3709N 02425E
GR,MEL,Mesolongion,3822N 02126E
GR,MEN,Menidi,3902N 02107E
GR,MET,Methoni,3649N 02143E
GR,MGL,Magoula,3805N 02331E
GR,MGN,Meganisi,3840N 02045E
GR,MHI,Mesta Hiou,3817N 02556E
GR,MJT,Mytilene,3906N 02633E
GR,MKP,Marathokampos Samou,3742N 02642E
GR,MOL,Molyvos,3922N 02609E
GR,MON,Monemvasia,3641N 02303E
GR,MOU,Moutsouna,3705N 02535E
GR,MPO,Mpoukaris,3927N 01959E
GR,MRM,Marmari,3803N 02419E
GR,MRS,Myrties Kalymnou,3659N 02655E
GR,MSA,Malessina,3839N 02314E
GR,MSS,Messongis,3928N 01956E
GR,MTR,Mathraki Diapontioi Island,3947N 01931E
GR,MVO,Moni Vatopediou,4018N 02412E
GR,MXK,Mastichari Kos,3651N 02704E
GR,MYB,Myrtos Beach,3821N 02032E
GR,MYL,Mylaki,3823N 02404E
GR,MYR,Mirina,3952N 02504E
GR,NAF,Nafplion,3734N 02248E
GR,NAR,Nea Artaki,3831N 02338E
GR,NAS,Naoussa Parou,3707N 02514E
GR,NEA,Neapolis,3630N 02304E
GR,NID,Nidhrion,3842N 02043E
GR,NIS,Nisiros,3637N 02708E
GR,NKA,Nea Kallikratia,4019N 02304E
GR,NKV,Nea Karvali,4058N 02431E
GR,NMA,Nea Moudhania,4014N 02317E
GR,NPK,Navpaktos,3824N 02150E
GR,NPY,Nea Playia,4016N 02312E
GR,NST,Nea Stira,3811N 02412E
GR,OIK,Oia Kyklades,3628N 02523E
GR,ORE,Orei,3857N 02305E
GR,ORO,Oropos,3819N 02347E
GR,OTH,Othonoi,3951N 01924E
GR,OTO,Agios Stefanos Avliotes,3945N 01939E
GR,OUR,Ouranopolis,4019N 02359E
GR,P5T,Platy,4038N 02232E
GR,PAA,Psara,3832N 02534E
GR,PAO,Paloukia,3758N 02332E
GR,PAR,Parga,3917N 02024E
GR,PAS,Paros,3705N 02509E
GR,PAX,Paxi,3912N 02011E
GR,PCH,Paleochora,3513N 02340E
GR,PEB,Petani Beach,3816N 02022E
GR,PEL,Pelasyia,3857N 02250E
GR,PEP,Palaia Epidavros,3738N 02309E
GR,PER,Perama,3758N 02333E
GR,PFA,Palaia Fokaia,3743N 02357E
GR,PGM,Perama Geras Mytilinis,3902N 02630E
GR,PIA,Platania,3908N 02316E
GR,PIL,Agia Galini,3505N 02441E
GR,PIR,Piraeus,3756N 02337E
GR,PIS,Pissaetos Ithakis,3821N 02041E
GR,PIT,Pitra,3641N 02250E
GR,PKI,Prassa Kimolos,3649N 02435E
GR,PKK,Lakkion,3708N 02651E
GR,PLC,Polychnitos Lesvou,3406N 02610E
GR,PLG,Platygiali Etoloakarnanias,3828N 02106E
GR,PLI,Pyli,4046N 02102E
GR,PLM,Plomarion,3859N 02622E
GR,PLV,Petra,3920N 02611E
GR,PME,Pachi,3758N 02321E
GR,PMS,Patmos,3719N 02633E
GR,PNT,Ormos Panormou,3739N 02503E
GR,POA,Potamos Antikithera,3553N 02317E
GR,PPI,Prinos Thassou,4045N 02434E
GR,PRE,Petries Evvoias,3824N 02411E
GR,PRN,Prasonisi Rhodes,3553N 02746E
GR,PRO,Proti,4057N 02400E
GR,PRR,Perea,4030N 02254E
GR,PSA,Psakhna,3835N 02338E
GR,PSE,Phserimos Dodekanisou,3656N 02708E
GR,PSF,Paleohora Sfakion,3512N 02408E
GR,PSK,Pessada Kefallinnias,3806N 02035E
GR,PTC,Petriti,3927N 02000E
GR,PTE,Pteleos,3902N 02259E
GR,PTI,Plataria,3927N 02017E
GR,PTK,Politika,3835N 02333E
GR,PTL,Lagos (Porto-Lago),4101N 02507E
GR,PXO,Antipaxoi,3909N 02014E
GR,PYL,Pylos,3654N 02141E
GR,PYT,Pythagoreion,3742N 02657E
GR,PYV,Peyki Evvoias,3900N 02313E
GR,RET,Rethymnon,3522N 02428E
GR,REV,Revithoussa,3757N 02323E
GR,RIZ,Rizes,3614N 02257E
GR,ROU,Agia Roumeli,3514N 02358E
GR,SAI,Sami,3815N 02039E
GR,SAL,Salamis,3758N 02329E
GR,SAM,Samothraki,4029N 02531E
GR,SAT,Frikes Ithakis,3828N 02040E
GR,SDH,Souda,3531N 02408E
GR,SER,Seriphos,3709N 02430E
GR,SFN,Souflion,4112N 02619E
GR,SGI,Sigrion,3913N 02551E
GR,SGR,Sigri Lesvou,3913N 02550E
GR,SGT,Sagiada Thesprotias,3938N 02011E
GR,SHC,Schinousa Kykladon,3652N 02530E
GR,SHI,Shinari Zakynthou,3754N 02042E
GR,SII,Sikinos,3642N 02507E
GR,SKA,Skaramangas,3800N 02335E
GR,SKD,Skafidia,3742N 02120E
GR,SKG,Thessaloniki,4038N 02257E
GR,SKM,Skaloma,3937N 02011E
GR,SKU,Skiros,3854N 02434E
GR,SLA,Souvala,3746N 02329E
GR,SOG,Sougia Chanion,3512N 02348E
GR,SOI,Soroni,3622N 02800E
GR,SOS,Assos,3823N 02032E
GR,SOU,Soussaki,3755N 02303E
GR,SPE,Spetsai,3716N 02309E
GR,STN,Saint Nicolas,3821N 02241E
GR,SYM,Symi,3636N 02750E
GR,SYS,Stylis (Stylida),3855N 02237E
GR,SYS,Stylida (Stylis),3855N 02237E
GR,SYV,Syvota,3924N 02014E
GR,TEM,Artemis,3758N 02400E
GR,THM,Thymaina Island,3735N 02627E
GR,THP,Thisvi Port,3813N 02257E
GR,TIL,Tilos,3625N 02722E
GR,TIN,Tinos,3732N 02510E
GR,TLA,Tolo Argolidos,3731N 02251E
GR,TRK,Trikeri,3905N 02304E
GR,TRS,Thirasia,3626N 02521E
GR,TRY,Trypiti Chalkidikis,4022N 02355E
GR,TSA,Benitsa,3933N 01954E
GR,TSI,Tsingeli,3910N 02251E
GR,TVR,Tavros,3758N 02341E
GR,VAB,Vatika Bay,3630N 02302E
GR,VLC,Volissos (Limnia) Chios,3828N 02555E
GR,VLM,Vouliagmeni,3749N 02347E
GR,VOL,Volos,3922N 02257E
GR,VOM,Voudia Milos,3645N 02432E
GR,VRI,Vrisakia,3834N 02336E
GR,VSS,Vassiliki Leykadas,3837N 02035E
GR,VTH,Port Vathy (Vathy),3745N 02659E
GR,VTH,Vathy (Port Vathy),3745N 02659E
GR,XIR,Xirokampos Leros,3707N 02652E
GR,XKB,Xirokambion,3658N 02227E
GR,XYT,Xylokeratia Milos,3640N 02422E
GR,XZX,Elaiokhoria,4020N 02310E
GR,YAL,Yaltra,3851N 02259E
GR,YER,Yerakini,4017N 02327E
GR,YPS,Ypsos,3942N 01950E
GR,ZAQ,Serifos,3709N 02430W
GR,ZTH,Zakynthos,3747N 02054E
GS,GRV,Grytviken,5416S 03630W
GT,CHR,Champerico,1418N 09155W
GT,E8C,El Carmen,1509N 09014W
GT,LIV,Livingston,1550N 08845W
GT,RIO,Rio Bravo,1424N 09119W
GT,STC,Puerto Santo Tomas de Castilla,1542N 08837W
GU,BRR,Barrigada,1328N 14447E
GW,BNT,Binta,1225N 01519W
GW,BOL,Bolama,1135N 01528W
GW,BQE,Bubaque,1117N 01550W
GW,CAC,Cacheu,1216N 01609W
GW,CJA,Canjaja,1223N 01521W
GW,FAR,Farim,1229N 01513W
GW,OXB,Bissau,1151N 01535W
GY,ANT,Adventure,0705N 05829W
GY,EVR,Everton,0655N 05820W
GY,LDN,Linden,0600N 05817W
HK,9YM,Yau Ma Tei,2219N 11410E
HK,ABD,Aberdeen,2215N 11409E
HK,CWB,Causeway Bay,2217N 11411E
HK,HKC,Ha Kwai Chung,2222N 11407E
HK,HKG,Hong Kong,2219N 11410E
HK,KWN,Kowloon,2218N 11410E
HK,TST,Tsim Sha Tsui,2218N 11410E
HK,WNI,Wan Chai,2217N 11410E
HM,HEA,Heard Island,5305S 07343E
HM,MCD,McDonald Island,5302S 07235E
HN,OMO,Omoa,1546N 08802W
HN,RTB,Roatan,1618N 08633W
HN,RTM,Mahogany Bay,1620N 08630W
HR,9SA,Velika Mlaka,4544N 01601E
HR,ALJ,Aljmas,4532N 01857E
HR,ATL,Antenal,4519N 01333E
HR,BAK,Bakar,4518N 01431E
HR,BAS,Baska,4458N 01445E
HR,BAT,Batina,4552N 01852E
HR,BLC,Belisce,4542N 01825E
HR,BLE,Blace,4301N 01729E
HR,BNM,Biograd na Moru,4356N 01527E
HR,BOL,Bol,4316N 01639E
HR,BOR,Borovo,4522N 01858E
HR,BRB,Brbinj/Lucina,4405N 01500E
HR,BRI,Brioni,4454N 01345E
HR,BRV,Borovo Selo,4525N 01859E
HR,BZA,Bozava,4408N 01454E
HR,CRA,Crikvenica,4511N 01442E
HR,CRS,Cres,4457N 01424E
HR,CVT,Cavtat,4234N 01813E
HR,DAL,Dalmacia,4403N 01518E
HR,DBV,Dubrovnik,4239N 01805E
HR,DLJ,Dalj,4529N 01859E
HR,DNC,Donje Celo,4241N 01800E
HR,DRK,Drvenik,4309N 01615E
HR,DUR,Dugi Rat,4326N 01638E
HR,ERD,Erdut,4532N 01904E
HR,FIL,Filipjakov,4358N 01525E
HR,FNA,Fazana,4456N 01344E
HR,GNA,Gazenica,4406N 01516E
HR,HVA,Hvar,4310N 01626E
HR,ILO,Ilok,4513N 01922E
HR,IST,Ist,4416N 01446E
HR,JAB,Jablanac,4443N 01454E
HR,JDR,Jadrija,4343N 01551E
HR,JSA,Jelsa,4310N 01642E
HR,KAB,Karlobag,4431N 01504E
HR,KAL,Kali,4404N 01512E
HR,KJV,Kijevo,4400N 01621E
HR,KLK,Klek,4257N 01734E
HR,KMN,Klimno,4509N 01438E
HR,KMZ,Komiza,4302N 01605E
HR,KOR,Korcula,4257N 01707E
HR,KOS,Kostrena,4518N 01430E
HR,KPR,Kaprije,4341N 01543E
HR,KRA,Kraljevica,4516N 01434E
HR,KRK,Krk,4502N 01435E
HR,KRM,Koromacno,4458N 01407E
HR,KUK,Kukljica,4402N 01515E
HR,KZA,Kneza,4258N 01703E
HR,LAM,Lamjane,4402N 01512E
HR,LKR,Lokrum,4237N 01808E
HR,LPD,Lopud,4241N 01757E
HR,LPR,Lopar,4450N 01448E
HR,LST,Lastovo,4246N 01654E
HR,LSZ,Mali Losinj,4432N 01428E
HR,MAK,Makarska,4318N 01701E
HR,MAL,Malinska,4507N 01432E
HR,MAS,Maslenica,4413N 01532E
HR,MET,Metkovic,4303N 01738E
HR,MHV,Mohovo,4515N 01913E
HR,MIL,Milna,4319N 01627E
HR,MIZ,Mali Iz,4402N 01508E
HR,MNK,Misnjak,4442N 01452E
HR,MOD,Moscenicka Draga,4514N 01415E
HR,MOM,Momjan,4526N 01342E
HR,MRG,Merag,4459N 01427E
HR,MRJ,Muna na Zirju,4340N 01540E
HR,MTA,Martinscica,4449N 01425E
HR,MUR,Murter,4349N 01536E
HR,N9F,Fericanci,4531N 01758E
HR,NDD,Novigrad (Dalmacija),4411N 01533E
HR,NOV,Novaglia,4433N 01453E
HR,NRZ,Nerezine,4440N 01424E
HR,NVD,Novi Vinodolski,4508N 01447E
HR,NVG,Novigrad,4518N 01333E
HR,NVL,Novalja,4433N 01453E
HR,OMI,Omisalj,4513N 01433E
HR,OMS,Omis,4327N 01642E
HR,ONJ,Obonjan,4341N 01547E
HR,OPA,Opatija,4520N 01418E
HR,OPT,Opatovac,4516N 01910E
HR,ORB,Orebic,4258N 01711E
HR,OSI,Osijek,4533N 01841E
HR,PAG,Pag,4426N 01503E
HR,PAS,Pasman,4357N 01523E
HR,PCA,Pucisca,4322N 01645E
HR,PLA,Polace,4247N 01723E
HR,PLE,Ploce,4303N 01726E
HR,PLM,Plomin,4508N 01410E
HR,PMN,Pomena,4247N 01721E
HR,PNT,Punat,4501N 01438E
HR,POR,Porec,4513N 01335E
HR,PRE,Preko,4405N 01512E
HR,PRI,Primosten,4335N 01556E
HR,PRN,Prizna,4436N 01458E
HR,PRP,Prapratno,4249N 01741E
HR,PRS,Prvic Sepurine,4344N 01547E
HR,PRV,Prvic,4343N 01548E
HR,PRZ,Porozina,4508N 01408E
HR,PUY,Pula,4452N 01350E
HR,PVK,Privlaka,4416N 01507E
HR,RAB,Rab,4445N 01445E
HR,RAS,Rasa,4504N 01404E
HR,RBC,Rabac,4505N 01410E
HR,RES,Duga Resa,4525N 01529E
HR,RGC,Rogac,4324N 01618E
HR,RGN,Rogoznica,4332N 01558E
HR,RJK,Rijeka,4520N 01424E
HR,ROV,Rovinj,4505N 01338E
HR,RVC,Rugvica,4544N 01614E
HR,SAL,Sali,4356N 01510E
HR,SBD,Slavonski Brod,4509N 01800E
HR,SBR,Sobra,4245N 01737E
HR,SDR,Sudurad,4243N 01755E
HR,SEN,Senj,4459N 01454E
HR,SGD,Stari Grad,4311N 01636E
HR,SGR,Starigrad,4418N 01526E
HR,SIB,Sibenik,4344N 01553E
HR,SIL,Silba,4422N 01442E
HR,SIS,Sisak,4528N 01622E
HR,SLA,Slano,4247N 01754E
HR,SLC,Selce,4509N 01443E
HR,SLO,Silo,4509N 01440E
HR,SLT,Slatine,4330N 01621E
HR,SMN,Sumartin,4317N 01653E
HR,SPL,Splitska,4322N 01636E
HR,SPU,Split,4330N 01627E
HR,SRD,Skradin,4349N 01555E
HR,SRG,Sarengrad,4514N 01917E
HR,SSK,Susak,4431N 01418E
HR,STM,Stomorska,4322N 01621E
HR,STO,Ston,4250N 01742E
HR,STP,Sustjepan,4240N 01806E
HR,SUC,Sucuraj,4307N 01711E
HR,SUP,Supetar,4323N 01633E
HR,SUR,Sucurac,4333N 01625E
HR,SUS,Susak,4529N 01419E
HR,SUT,Sutivan,4323N 01629E
HR,SVJ,Sveti Juraj,4456N 01455E
HR,SVK,Sveti Kajo,4332N 01627E
HR,TKN,Tkon,4355N 01527E
HR,TNO,Tisno,4348N 01539E
HR,TNR,Tunarica,4458N 01406E
HR,TRI,Tribunj,4345N 01545E
HR,TRJ,Trpanj,4301N 01716E
HR,TRK,Trstenik,4255N 01725E
HR,TRO,Trogir,4330N 01615E
HR,TUR,Turanj,4358N 01524E
HR,UBL,Ubli,4245N 01650E
HR,UMG,Umag,4525N 01331E
HR,UNJ,Unije,4438N 01414E
HR,UVM,Uvala Mir,4353N 01509E
HR,VDC,Vodice,4346N 01546E
HR,VGN,Viganj,4259N 01706E
HR,VIS,Vis,4303N 01610E
HR,VIZ,Veli Iz,4403N 01507E
HR,VLB,Valbiska,4502N 01430E
HR,VLK,Vela Luka,4257N 01643E
HR,VLN,Veli Losinj,4431N 01430E
HR,VRA,Vranjic,4332N 01628E
HR,VRG,Vrgada,4352N 01530E
HR,VRK,Vrbnik,4505N 01441E
HR,VRR,Vrsar,4509N 01336E
HR,VRS,Vrboska,4311N 01641E
HR,VUK,Vukovar,4521N 01900E
HR,ZAD,Zadar,4407N 01514E
HR,ZGL,Zigljen,4435N 01457E
HR,ZLR,Zlarin,4342N 01550E
HR,ZUT,Zut Marina,4353N 01517E
HT,CAP,Cap-Haitien,1945N 07212W
HT,CRC,Caracol,1941N 07201W
HT,LFF,Lafiteau,1841N 07221W
HT,PEG,Petit Goave,1826N 07252W
HT,PLH,Lafito Port,1841N 07221W
HT,SMC,Baie de Saint-Marc,1907N 07242W
HU,ADY,Adony,4707N 01852E
HU,AFU,Almasfuzito,4742N 01816E
HU,AKT,Andornaktalya,4750N 02025E
HU,ALS,Alsoors,4659N 01759E
HU,ASZ,Alsozsolca,4804N 02053E
HU,BDA,Berhida,4770N 01808E
HU,BRS,Badacsonyors,4648N 01732E
HU,BUD,Budapest,4730N 01905E
HU,BZE,Berzence,4612N 01709E
HU,BZO,Balatonszarszo,4650N 01750E
HU,CMR,Csomor,4733N 01914E
HU,CPE,Csepel,4725N 01904E
HU,DPA,Dunapataj,4637N 01859E
HU,DRE,Dunaremete,4753N 01726E
HU,DUU,Dunaujvaros,4658N 01856E
HU,DVE,Dunavecse,4655N 01858E
HU,EBS,Ebes,4728N 02130E
HU,ERD,Erdobenye,4816N 02122E
HU,FVS,Ferencvaros,4728N 01905E
HU,GNY,Gonyu,4744N 01750E
HU,GYO,Gyor,4741N 01738E
HU,HAL,Halasztelek,4722N 01859E
HU,HRT,Harta,4641N 01901E
HU,HYF,Hegyfalu,4721N 01653E
